areaSqm,longitude,latitude,propertyType,rent
100,5.403019,51.859516,Apartment,1000
109,6.069717,52.525093,Apartment,1250
90,4.270138,52.090448,Room,1350
16,5.951717,51.984568,Apartment,300
12,5.095887,51.573127,Apartment,345
60,6.090259,52.587143,Apartment,800
200,6.560284,52.46632,Apartment,1300
15,5.07109,51.559474,Room,340
9,5.046426,51.573155,Room,315
11,5.046426,51.573155,Room,355
18,5.046426,51.573155,Room,425
67,4.305464,52.082378,Apartment,1500
93,4.305464,52.082378,Apartment,2000
97,4.305464,52.082378,Apartment,2000
82,4.305464,52.082378,Apartment,2000
65,5.913807,51.965107,Apartment,785
110,5.971503,50.886862,Apartment,975
85,6.901614,52.218925,Apartment,1119
55,4.848671,52.371439,Apartment,1600
63,6.262106,52.538107,Apartment,795
111,6.106097,52.512761,Apartment,1200
34,6.105586,52.516404,Studio,550
80,6.111212,52.511566,Apartment,1175
92,6.048758,52.48034,Apartment,1030
104,6.095036,52.518917,Apartment,1350
69,6.198682,52.698065,Apartment,825
75,6.108612,52.50149,Apartment,1100
100,6.103483,52.514288,Apartment,1250
60,6.262724,52.453003,Apartment,950
99,5.854172,52.455269,Apartment,975
19,6.069666,52.476296,Apartment,1500
80,6.289861,52.575415,Apartment,850
105,5.0416,52.139166,Apartment,1750
120,4.949282,52.343805,Apartment,2195
70,5.095586,52.079383,Apartment,1040
120,5.074907,52.054927,Apartment,1385
40,5.123959,52.083331,Apartment,875
60,5.093297,52.095371,Apartment,1135
117,5.122228,52.082878,Apartment,1650
55,5.111036,52.082097,Apartment,1060
55,5.111036,52.082097,Apartment,1110
70,5.127657,52.079207,Apartment,1095
75,5.109317,52.097683,Apartment,1230
75,5.123959,52.083331,Apartment,1425
100,5.113851,52.09323,Apartment,1350
70,5.121505,52.087267,Apartment,1205
75,5.095968,52.077365,Apartment,1140
120,5.11794,52.084851,Apartment,1550
70,5.12476,52.072959,Apartment,1195
70,5.097298,52.075829,Apartment,1145
90,5.094237,52.113707,Apartment,1045
57,5.099761,52.092875,Apartment,895
125,4.875738,52.301557,Apartment,2300
110,5.289721,51.68745,Apartment,1450
230,5.279225,51.653943,Apartment,2995
105,4.305464,52.082378,Apartment,2100
60,4.305464,52.082378,Apartment,1400
16,6.89216,52.226797,Room,375
20,6.89216,52.226797,Apartment,400
24,5.659827,51.479195,Studio,750
19,5.659827,51.479195,Studio,710
24,5.659827,51.479195,Studio,750
21,5.659827,51.479195,Studio,725
24,5.659827,51.479195,Studio,750
21,5.659827,51.479195,Studio,725
155,4.875449,52.357173,Apartment,3250
100,6.092031,52.506471,Apartment,890
45,6.870185,52.228278,Apartment,710
90,6.892802,52.242169,Apartment,1300
74,4.587973,52.304857,Apartment,525
38,5.85278,51.922205,Apartment,613
70,5.091463,52.094313,Apartment,1395
25,6.159742,52.390883,Studio,400
25,6.097713,52.512359,Studio,410
35,6.1027,52.516203,Studio,520
72,5.229126,52.252709,Apartment,1650
50,5.081248,52.297164,Apartment,2000
90,5.933904,52.004291,Apartment,925
60,6.094555,52.51035,Apartment,1100
93,5.728173,50.844498,Apartment,975
25,6.926068,52.312451,Room,435
11,6.884773,52.198127,Room,375
200,6.090259,52.587143,Apartment,1300
35,5.081248,52.297164,Apartment,1500
75,6.904132,52.216923,Apartment,900
55,5.515112,51.758378,Apartment,720
15,5.085423,51.575212,Room,440
64,4.905126,52.373222,Apartment,1850
12,6.81831,52.274252,Room,375
12,6.891533,52.227251,Room,400
12,6.891533,52.227251,Room,400
9,6.891533,52.227251,Room,400
11,6.891533,52.227251,Room,400
85,4.962373,52.329008,Apartment,1500
75,4.281402,52.110531,Apartment,1475
20,4.495439,51.893246,Apartment,395
138,5.728613,50.895046,Apartment,1350
160,4.889478,52.370109,Apartment,3850
15,6.666324,52.358884,Room,425
70,4.292759,52.072757,Apartment,1225
115,4.278355,52.09448,Apartment,1495
62,4.778056,51.579916,Apartment,1095
65,5.681715,50.851443,Studio,895
100,4.273667,52.090158,Room,1695
129,4.271983,52.090946,Room,3250
103,6.901614,52.218925,Apartment,1082
86,6.891377,52.214439,Apartment,995
93,4.306729,52.082716,Apartment,1600
105,4.26265,52.078104,Room,1495
100,4.889888,52.374546,Apartment,2400
67,5.160141,52.27593,Apartment,1200
45,6.871456,52.228398,Apartment,710
52,6.785711,52.189158,Apartment,750
268,5.185373,52.216199,Apartment,3500
14,5.067116,51.565208,Room,345
121,5.5467,51.423513,Apartment,1600
25,6.926068,52.312451,Room,460
96,5.97184,50.945641,Apartment,765
215,4.378656,52.131984,Room,4700
90,4.284246,52.112914,Room,1395
84,4.276708,52.097027,Apartment,1250
115,6.901614,52.218925,Apartment,1350
115,5.289468,51.686832,Apartment,1595
29,6.918745,52.219306,Studio,675
10,5.697827,50.848791,Room,375
30,5.198475,52.662341,Room,250
60,4.283548,52.103208,Room,1150
80,4.485182,52.159717,Apartment,2449
15,6.914333,52.221681,Room,400
11,6.895833,52.188855,Room,325
20,6.869634,52.227463,Room,400
15,6.869634,52.227463,Room,350
15,6.869634,52.227463,Room,360
80,4.868371,51.693605,Apartment,1125
90,5.290379,51.686928,Apartment,1350
12,6.894719,52.213524,Room,375
105,5.121125,52.255266,Apartment,1295
28,6.05292,50.91571,Apartment,400
40,5.094056,51.564669,Apartment,850
35,5.681445,50.849831,Studio,895
50,5.077947,51.565285,Apartment,1000
40,4.901478,52.363661,Apartment,1550
65,5.174808,52.287418,Apartment,1245
25,5.064368,51.551904,Studio,525
111,6.556447,52.993529,Apartment,900
10,6.884773,52.198127,Room,375
125,4.938486,52.356178,Apartment,2950
110,5.921408,51.976325,Apartment,1250
90,6.840762,52.445592,Apartment,470
90,5.16416,52.274081,Apartment,1200
40,5.526409,51.652838,Apartment,775
50,6.899428,52.190491,Apartment,730
50,6.899428,52.190491,Apartment,730
75,5.967979,51.993627,Apartment,500
76,4.295689,52.080655,Room,1395
40,4.460121,51.914641,Apartment,1300
100,4.477146,51.915735,Apartment,1725
78,5.248042,51.814479,Apartment,1100
150,4.34955,52.072181,Room,1795
175,5.318348,51.691779,Apartment,1300
75,6.056968,52.353423,Apartment,750
50,5.0423,52.308313,Apartment,1250
16,5.845727,51.917564,Apartment,425
95,5.12287,52.085297,Apartment,1495
85,6.879527,52.235098,Apartment,950
60,4.293472,52.083522,Room,950
50,5.265953,52.217996,Apartment,1250
50,5.112384,52.081384,Apartment,950
12,6.083448,52.529567,Room,375
70,4.542223,51.895459,Apartment,895
40,5.142877,52.309575,Apartment,1500
60,6.091652,52.511002,Apartment,1025
45,4.33276,52.082997,Room,1095
200,4.392596,52.144373,Room,3950
62,6.18867,52.697734,Apartment,790
82,6.054499,52.542471,Apartment,900
70,4.476506,52.141278,Apartment,1095
18,6.847013,52.229554,Room,335
23,6.80811,52.278636,Room,420
40,5.121965,52.095888,Apartment,740
140,4.962844,51.643634,Apartment,1100
75,4.476506,52.141278,Apartment,1350
130,6.096178,52.509943,Apartment,1075
75,5.122104,52.097402,Apartment,1995
120,4.315887,52.073676,Apartment,1925
85,4.279707,52.096556,Apartment,1395
120,4.314845,52.073359,Apartment,1900
80,4.315887,52.073676,Apartment,1675
65,4.314845,52.073359,Apartment,1525
120,4.316357,52.073415,Apartment,1825
85,4.257349,52.07883,Apartment,1150
110,4.314644,52.076428,Apartment,1995
180,4.309266,52.089933,Apartment,2475
117,4.286653,52.094629,Apartment,1750
95,4.302915,52.080515,Apartment,1295
198,4.285901,52.084046,Apartment,2850
75,4.277193,52.060847,Apartment,1295
50,4.305867,52.079803,Apartment,1350
100,4.285896,52.114868,Apartment,1695
130,4.413761,52.141584,Apartment,2450
120,4.256438,52.065196,Apartment,1595
80,4.308876,52.079202,Apartment,1450
100,4.308761,52.079063,Apartment,1750
30,4.283785,52.110136,Studio,1150
28,4.283785,52.110136,Studio,995
75,4.275996,52.080181,Apartment,1395
95,4.281891,52.111379,Apartment,1495
55,4.275996,52.080181,Apartment,1295
70,4.272495,52.070457,Apartment,1295
165,5.283076,51.655964,Apartment,2395
127,5.282679,51.737044,Apartment,1450
235,5.309437,51.687565,Apartment,3000
29,6.860491,52.21424,Studio,650
30,6.860491,52.21424,Studio,695
29,6.860491,52.21424,Studio,695
25,6.860491,52.21424,Studio,650
25,6.860491,52.21424,Studio,650
27,6.860491,52.21424,Studio,680
29,6.860491,52.21424,Studio,695
27,6.787126,52.256783,Studio,642
34,6.093678,52.510551,Apartment,1500
33,6.093678,52.510551,Apartment,1500
41,6.096808,52.512349,Apartment,995
85,6.117929,52.513932,Apartment,870
40,6.094823,52.506903,Apartment,645
60,6.06542,52.498875,Apartment,1050
60,6.094555,52.51035,Apartment,1200
60,6.094555,52.51035,Apartment,1100
12,6.141714,52.520859,Room,325
30,6.097713,52.512359,Studio,475
70,6.095996,52.511447,Apartment,1036
100,6.092031,52.506471,Apartment,1440
35,6.095966,52.507216,Apartment,650
15,6.075466,52.507868,Room,425
45,6.097697,52.5078,Studio,675
60,5.958705,52.216231,Apartment,825
133,5.288334,52.183679,Apartment,1450
170,5.177314,52.272768,Apartment,2750
70,5.7849,51.686043,Apartment,910
16,5.966791,51.992904,Room,376
70,5.7849,51.686043,Apartment,910
70,4.963787,52.249433,Apartment,1500
24,5.956267,51.984694,Apartment,475
145,5.320104,51.362685,Apartment,1380
25,6.900038,52.220741,Room,499
40,5.827699,51.750758,Apartment,700
140,5.929136,50.921947,Apartment,795
90,5.564045,51.634538,Apartment,1375
36,6.793049,52.262645,Apartment,485
9,6.809987,52.267623,Room,295
6,6.862619,52.211121,Room,275
9,6.862619,52.211121,Room,335
44,5.07643,51.552166,Apartment,775
60,4.581864,52.291957,Apartment,525
60,4.779105,51.574839,Studio,990
50,4.551861,52.227113,Apartment,1299
15,5.095887,51.573127,Room,325
10,6.793049,52.262645,Room,300
16,6.892802,52.242169,Room,450
9,6.878838,52.217704,Room,395
160,5.03151,52.451553,Apartment,2600
60,6.785711,52.189158,Apartment,575
187,5.06536,51.559885,Apartment,2275
80,4.485182,52.159717,Apartment,2950
74,4.668564,51.808195,Apartment,1295
16,5.095887,51.573127,Room,365
15,5.079925,51.568639,Room,315
80,4.485182,52.159717,Apartment,2950
15,5.966791,51.992904,Apartment,300
10,6.893355,52.21603,Room,375
13,6.893355,52.21603,Room,395
12,6.88797,52.215873,Room,375
183,5.630588,51.314511,Apartment,2200
80,4.485182,52.159717,Apartment,2750
76,5.300003,51.658608,Apartment,1475
75,4.391957,52.199939,Apartment,2995
75,5.630588,51.314511,Apartment,1995
14,6.557222,53.2094,Room,360
101,5.679654,50.850238,Apartment,1850
101,5.679654,50.850238,Apartment,1650
11,6.850798,52.235543,Room,395
120,5.887993,51.175263,Apartment,1300
14,6.900038,52.220741,Room,380
15,5.095887,51.573127,Room,300
350,6.075504,50.853908,Apartment,1900
150,5.462989,51.457241,Apartment,1150
110,5.469101,51.475846,Apartment,1350
125,5.566005,51.424119,Apartment,1250
16,6.644103,52.335061,Room,400
14,6.884773,52.198127,Room,400
11,6.862619,52.211121,Room,330
140,4.828307,52.272874,Apartment,2100
27,6.886196,52.227142,Apartment,650
31,6.886196,52.227142,Apartment,680
95,6.018894,50.770041,Apartment,750
18,6.886157,52.19661,Room,375
19,6.88694,52.226245,Apartment,590
33,6.88694,52.226245,Apartment,680
29,6.88694,52.226245,Apartment,650
75,6.067108,50.892245,Apartment,604
50,6.017059,50.893222,Apartment,600
140,4.853887,52.284324,Apartment,2200
120,5.482078,51.470769,Apartment,1250
125,5.455986,51.422381,Apartment,1500
256,5.50708,51.453265,Apartment,2250
170,5.472519,51.451381,Apartment,1650
60,5.970015,50.941893,Apartment,640
70,6.064914,50.8927,Apartment,640
84,5.457472,51.441016,Apartment,1295
135,5.468828,51.475139,Apartment,1425
85,5.30883,51.505007,Apartment,1195
88,5.654248,51.480325,Apartment,895
110,5.451396,51.419895,Apartment,1295
76,6.900888,52.325061,Apartment,901
85,4.444389,52.246061,Apartment,1194
110,4.658815,52.296957,Apartment,1500
46,4.602747,51.943106,Apartment,780
70,4.602747,51.943106,Apartment,899
54,4.602747,51.943106,Apartment,825
53,4.602747,51.943106,Apartment,820
42,4.602747,51.943106,Apartment,709
38,4.602747,51.943106,Apartment,672
36,4.602747,51.943106,Apartment,657
90,5.314925,51.682829,Apartment,1348
16,6.90795,52.190116,Apartment,350
18,6.90795,52.190116,Apartment,350
110,4.69919,52.307987,Apartment,1850
66,5.91563,50.92615,Apartment,710
121,5.506504,51.438348,Apartment,1550
60,5.074686,52.206144,Apartment,1600
50,6.901253,52.189757,Studio,750
80,5.477124,51.451557,Apartment,1450
150,4.975956,52.351296,Apartment,2500
83,4.84486,52.349916,Apartment,2050
145,4.640282,52.31348,Apartment,2195
200,6.102802,52.041931,Apartment,1100
270,5.647181,51.491097,Apartment,1850
138,4.867711,52.288039,Apartment,2000
171,4.864234,52.317595,Apartment,4000
170,5.188629,51.578616,Studio,1850
110,4.889212,52.370155,Apartment,2250
110,4.891342,52.375452,Apartment,2250
70,4.861288,52.347209,Apartment,1995
130,4.884115,52.368625,Apartment,3750
72,4.489516,52.163256,Apartment,1300
65,6.08558,50.916357,Apartment,850
28,6.744311,52.153931,Apartment,525
76,5.525322,51.76213,Apartment,825
75,6.064156,50.861634,Apartment,650
25,4.798554,52.333789,Apartment,1499
21,6.883801,52.213257,Apartment,370
45,6.785711,52.189158,Apartment,1150
10,6.896505,52.214149,Apartment,300
16,6.068726,50.849664,Apartment,335
225,5.57592,51.390179,Apartment,2600
26,6.899159,52.222327,Studio,625
9,4.913717,52.383644,Room,700
30,4.913717,52.383644,Room,1200
20,5.077374,51.552103,Room,280
11,5.321525,51.68839,Room,325
30,4.371621,51.997822,Room,350
24,5.962651,52.2153,Studio,562
21,5.908087,51.96865,Room,461
14,4.506049,51.931283,Room,435
15,5.461024,51.417791,Room,360
15,5.647069,51.79056,Room,370
16,4.43603,52.246301,Room,600
18,5.540668,52.016483,Room,390
16,6.559705,53.223624,Room,360
21,6.905121,52.191301,Room,350
34,5.916317,52.55705,Apartment,580
11,4.950209,52.322791,Room,725
12,5.128011,52.071857,Room,350
9,6.891282,52.241946,Room,335
66,5.799609,53.204901,Apartment,720
10,4.978068,52.312535,Room,775
18,6.524271,53.231531,Room,315
30,4.537602,52.159831,Studio,700
18,6.571837,53.231861,Room,350
16,6.560897,53.214307,Room,480
22,5.280991,52.384677,Room,425
90,4.323511,52.074669,Apartment,1050
45,4.331358,52.06052,Apartment,850
19,4.374341,51.996078,Room,342
8,4.926113,52.360033,Room,825
16,4.548949,51.954924,Room,475
30,4.884278,52.422377,Room,950
16,3.571869,51.449372,Room,300
20,4.505222,51.926418,Room,595
40,4.479524,52.16151,Room,510
20,4.474757,51.937049,Room,400
20,4.67767,51.808275,Room,575
12,4.484269,51.91798,Room,750
17,5.688116,50.853014,Room,485
15,4.345602,52.082859,Room,349
30,4.283548,52.103208,Room,850
100,5.47259,51.439013,Apartment,1670
25,4.850128,52.353738,Room,750
16,5.725704,50.847264,Room,360
28,5.308101,51.697992,Room,595
10,5.04721,51.574496,Room,245
16,4.959942,52.086568,Room,300
15,4.40134,51.92297,Room,495
20,6.581101,53.223568,Room,400
12,5.401366,52.159623,Room,400
12,5.238847,52.080861,Room,375
15,4.992399,52.292046,Room,550
12,4.712634,52.018954,Room,450
30,4.277951,52.065949,Room,550
28,4.484999,52.160543,Room,520
8,4.353913,52.016348,Room,204
16,6.575309,53.230395,Room,310
20,4.489589,51.901258,Room,590
16,4.647613,52.36652,Room,457
8,5.386544,52.173872,Room,327
27,5.077591,52.032078,Studio,650
18,5.095293,52.0771,Room,475
18,4.828154,52.363708,Room,700
24,5.462524,52.176799,Room,395
12,4.374023,52.009723,Room,320
12,4.482545,51.926866,Room,575
12,5.666917,50.850369,Room,410
11,5.467492,51.4369,Room,310
15,4.824278,52.345583,Room,780
24,4.792134,52.345725,Room,650
12,4.500611,52.15549,Room,200
7,5.659221,52.032755,Room,270
20,4.467648,51.93176,Room,750
12,5.300464,51.690448,Room,310
16,6.549712,53.211534,Room,360
16,4.861573,52.366904,Room,975
18,6.147937,52.259763,Room,350
16,4.643782,52.389863,Room,400
20,4.517874,51.924889,Room,665
20,4.374341,51.996078,Room,470
14,5.891299,51.987221,Room,355
24,5.938842,50.926731,Room,500
13,4.808015,52.357652,Room,875
73,6.573948,53.227968,Apartment,1100
40,5.842689,51.825259,Apartment,650
22,6.878705,52.227278,Room,350
70,4.914039,52.334499,Room,780
16,5.852833,51.814903,Room,375
12,6.913671,52.2199,Room,280
25,6.528018,53.230531,Room,410
17,5.982093,50.887529,Room,265
25,5.982093,50.887529,Room,285
12,6.562045,53.233859,Room,415
16,5.854033,51.948752,Room,350
20,5.92063,51.983187,Studio,491
14,5.855741,51.01428,Room,500
46,5.918877,51.983009,Studio,720
12,5.459288,51.423881,Room,340
15,4.968928,52.296877,Room,500
12,4.331279,52.014238,Room,400
20,6.03251,52.006247,Studio,535
22,6.03251,52.006247,Studio,685
23,6.03251,52.006247,Studio,570
16,4.351475,52.010364,Room,365
33,5.79468,53.206134,Room,450
35,5.917867,51.979064,Studio,500
30,5.091421,52.077368,Room,500
30,5.917867,51.979064,Apartment,620
15,4.460057,51.914228,Room,550
18,5.917867,51.979064,Studio,455
18,5.975508,50.885131,Room,320
22,4.354687,52.006135,Room,400
13,6.903569,52.217046,Room,355
18,5.975508,50.885131,Room,300
20,4.924465,52.357892,Room,700
14,5.116255,52.116427,Room,600
24,5.07145,51.572775,Room,475
18,6.887286,52.215683,Room,305
60,5.807021,53.200618,Apartment,720
19,5.275988,52.299233,Room,450
10,4.592372,51.935218,Room,500
18,6.544751,53.218083,Room,375
23,6.158071,52.252335,Room,385
16,6.546311,53.214973,Room,250
15,4.507139,51.894123,Room,500
60,6.569482,53.221948,Apartment,1000
8,6.903569,52.217046,Room,290
9,5.972629,50.885533,Room,375
30,4.88833,52.354751,Apartment,1375
20,4.925139,52.37304,Room,630
50,6.114959,51.993942,Anti-squat,255
15,4.485015,51.92356,Room,535
16,4.319589,52.058396,Room,475
80,4.283945,52.079193,Apartment,875
25,3.891262,51.500605,Anti-squat,220
20,5.191676,51.573568,Anti-squat,220
30,6.036161,51.526636,Anti-squat,235
18,4.48924,51.925715,Room,570
14,4.48924,51.925715,Room,517
19,5.079925,51.568639,Room,425
12,4.850219,52.362651,Room,585
20,4.432132,52.024185,Room,395
15,4.973676,52.313262,Room,650
40,5.070252,51.558641,Room,550
18,4.480317,51.891709,Room,560
16,5.845903,51.809097,Room,375
16,5.843546,51.835677,Studio,450
22,4.480317,51.891709,Room,560
22,4.480317,51.891709,Room,574
15,4.284894,52.026532,Room,400
80,5.854787,51.849968,Apartment,1350
78,4.465054,51.925999,Apartment,1375
20,4.507028,51.921206,Room,550
13,4.492048,51.924464,Room,524
15,5.799665,51.803584,Room,250
13,4.227715,52.064941,Room,435
9,5.097037,51.554175,Room,330
9,5.380718,52.152548,Room,365
17,4.492048,51.924464,Room,580
14,4.948125,52.395059,Room,600
17,4.489504,51.924676,Room,530
35,4.447589,52.241007,Apartment,795
15,4.362373,52.011694,Room,250
15,4.483124,52.147802,Room,331
16,6.873327,52.208286,Studio,395
51,6.565735,53.217045,Apartment,1150
40,6.565735,53.217045,Apartment,950
35,6.557834,53.217073,Apartment,750
12,6.551679,53.226272,Room,285
18,6.898562,52.220075,Room,385
21,6.562833,53.22854,Studio,685
21,4.489504,51.924676,Room,569
70,5.861581,51.838583,Apartment,1200
15,4.493799,51.924217,Room,540
13,4.488305,52.156006,Room,220
16,4.804907,52.382236,Room,750
28,5.109524,52.067389,Studio,699
65,6.583935,53.226647,Apartment,900
25,5.189178,52.227888,Room,440
33,4.638767,52.381835,Apartment,900
16,5.442106,51.44523,Studio,550
12,4.486318,52.144444,Room,374
16,4.956927,52.3369,Room,600
60,5.074686,52.206144,Apartment,1600
50,5.0423,52.308313,Apartment,1250
42,5.910264,51.979673,Apartment,645
24,5.897671,51.984022,Studio,590
12,4.948125,52.395059,Room,600
19,4.227715,52.064941,Room,617
22,4.495287,51.89659,Room,539
23,5.907707,51.968311,Room,420
40,6.561321,53.217444,Studio,880
16,4.903147,52.363745,Room,775
15,4.269157,52.070961,Room,590
16,5.657387,51.962689,Room,375
40,4.77043,51.588285,Apartment,950
12,6.562045,53.233859,Room,415
16,5.673854,50.851096,Room,400
28,4.75926,52.189879,Apartment,900
12,4.348733,52.014493,Room,340
20,4.453386,51.916843,Room,425
10,4.476527,52.057682,Room,500
16,4.492083,51.894133,Room,495
26,4.492083,51.894133,Room,590
23,6.170683,51.366875,Studio,475
54,4.75926,52.189879,Apartment,1075
12,4.466362,51.891515,Room,400
14,5.461024,51.417791,Room,375
16,5.852833,51.814903,Room,375
28,5.615261,52.091328,Studio,550
10,5.04721,51.574496,Room,245
12,4.458882,51.931322,Room,560
30,4.73942,51.61926,Room,350
57,5.104125,52.092193,Apartment,950
11,4.356999,51.993339,Room,375
24,4.346387,52.072938,Room,550
13,5.672665,50.86151,Room,225
18,5.096632,52.092843,Room,432
